1;1.0;1.0;1.0;1.0;1.0;1.0;1.0
2;1.0;1.0;1.0;1.0;1.0;1.0;1.0
3;1.0;1.0;1.0;1.0;1.0;1.0;1.0
4;1.0;1.0;1.0;1.0;1.0;1.0;0.75
5;1.0;1.0;1.0;1.0;1.0;1.0;0.8
6;1.0;1.0;1.0;1.0;1.0;1.0;0.8333333333333334
7;1.0;1.0;1.0;1.0;1.0;1.0;0.8571428571428571
8;1.0;1.0;1.0;1.0;1.0;1.0;0.875
9;1.0;1.0;1.0;1.0;1.0;1.0;0.8888888888888888
10;1.0;1.0;1.0;1.0;1.0;1.0;0.9
11;1.0;1.0;1.0;1.0;1.0;1.0;0.9090909090909091
12;1.0;1.0;1.0;1.0;1.0;1.0;0.9166666666666666
13;1.0;1.0;1.0;1.0;1.0;1.0;0.9230769230769231
14;1.0;1.0;1.0;1.0;1.0;1.0;0.9285714285714286
15;1.0;1.0;1.0;1.0;1.0;1.0;0.8666666666666667
16;1.0;1.0;1.0;1.0;1.0;1.0;0.875
17;1.0;1.0;1.0;1.0;1.0;1.0;0.8823529411764706
18;1.0;1.0;1.0;0.9444444444444444;1.0;1.0;0.8888888888888888
19;1.0;1.0;1.0;0.9473684210526315;1.0;1.0;0.8947368421052632
20;1.0;1.0;1.0;0.95;1.0;1.0;0.9
21;1.0;1.0;1.0;0.9523809523809523;1.0;1.0;0.9047619047619048
22;1.0;1.0;1.0;0.9090909090909091;1.0;1.0;0.9090909090909091
23;1.0;1.0;1.0;0.8695652173913043;1.0;1.0;0.9130434782608695
24;1.0;1.0;1.0;0.875;1.0;1.0;0.9166666666666666
25;1.0;1.0;1.0;0.88;1.0;1.0;0.92
26;1.0;1.0;1.0;0.8846153846153846;1.0;1.0;0.9230769230769231
27;1.0;1.0;1.0;0.8888888888888888;1.0;1.0;0.9259259259259259
28;1.0;1.0;1.0;0.8928571428571429;1.0;1.0;0.9285714285714286
29;1.0;1.0;1.0;0.896551724137931;1.0;1.0;0.9310344827586207
30;1.0;1.0;1.0;0.9;1.0;1.0;0.9333333333333333
31;1.0;1.0;1.0;0.9032258064516129;1.0;1.0;0.9354838709677419
32;1.0;1.0;1.0;0.90625;1.0;1.0;0.9375
33;1.0;1.0;1.0;0.9090909090909091;1.0;1.0;0.9393939393939394
34;1.0;1.0;1.0;0.9117647058823529;1.0;1.0;0.9411764705882353
35;1.0;1.0;1.0;0.9142857142857143;1.0;1.0;0.9428571428571428
36;1.0;1.0;1.0;0.9166666666666666;1.0;1.0;0.9444444444444444
37;1.0;1.0;1.0;0.918918918918919;1.0;1.0;0.9459459459459459
38;1.0;1.0;1.0;0.9210526315789473;1.0;1.0;0.9473684210526315
39;1.0;1.0;1.0;0.9230769230769231;1.0;1.0;0.9487179487179487
40;1.0;1.0;1.0;0.925;1.0;1.0;0.95
41;1.0;1.0;1.0;0.926829268292683;1.0;1.0;0.9512195121951219
42;1.0;1.0;1.0;0.9285714285714286;1.0;1.0;0.9523809523809523
43;1.0;1.0;1.0;0.9302325581395349;1.0;1.0;0.9534883720930233
44;1.0;1.0;1.0;0.9090909090909091;1.0;1.0;0.9545454545454546
45;1.0;1.0;1.0;0.9111111111111111;1.0;1.0;0.9555555555555556
46;1.0;1.0;1.0;0.9130434782608695;1.0;1.0;0.9565217391304348
47;1.0;1.0;1.0;0.9148936170212766;1.0;1.0;0.9574468085106383
48;1.0;1.0;1.0;0.9166666666666666;1.0;1.0;0.9583333333333334
49;1.0;1.0;1.0;0.8979591836734694;1.0;1.0;0.9591836734693877
50;1.0;1.0;1.0;0.88;1.0;1.0;0.96
51;1.0;1.0;1.0;0.8823529411764706;1.0;1.0;0.9607843137254902
52;1.0;1.0;1.0;0.8846153846153846;1.0;1.0;0.9615384615384616
53;1.0;1.0;1.0;0.8867924528301887;1.0;1.0;0.9433962264150944
54;1.0;1.0;1.0;0.8888888888888888;1.0;1.0;0.9444444444444444
55;1.0;1.0;1.0;0.8909090909090909;1.0;1.0;0.9454545454545454
56;1.0;1.0;1.0;0.8928571428571429;1.0;1.0;0.9464285714285714
57;1.0;1.0;1.0;0.8947368421052632;1.0;1.0;0.9473684210526315
58;1.0;1.0;1.0;0.896551724137931;1.0;1.0;0.9482758620689655
59;1.0;1.0;1.0;0.8983050847457628;1.0;1.0;0.9491525423728814
60;1.0;1.0;1.0;0.9;1.0;1.0;0.95
61;1.0;1.0;1.0;0.9016393442622951;1.0;1.0;0.9508196721311475
62;1.0;1.0;1.0;0.8870967741935484;1.0;1.0;0.9516129032258065
63;1.0;1.0;1.0;0.8888888888888888;1.0;1.0;0.9523809523809523
64;1.0;1.0;1.0;0.875;1.0;1.0;0.953125
65;1.0;1.0;1.0;0.8769230769230769;1.0;1.0;0.9384615384615385
66;1.0;1.0;1.0;0.8787878787878788;1.0;1.0;0.9393939393939394
67;1.0;1.0;1.0;0.8805970149253731;1.0;1.0;0.9402985074626866
68;1.0;1.0;1.0;0.8676470588235294;1.0;1.0;0.9411764705882353
69;1.0;1.0;1.0;0.8695652173913043;1.0;1.0;0.9420289855072463
70;1.0;1.0;1.0;0.8714285714285714;1.0;1.0;0.9428571428571428
71;1.0;1.0;1.0;0.8732394366197183;1.0;1.0;0.9436619718309859
72;1.0;1.0;1.0;0.875;1.0;1.0;0.9444444444444444
73;1.0;1.0;1.0;0.8767123287671232;1.0;1.0;0.9452054794520548
74;1.0;1.0;1.0;0.8648648648648649;1.0;1.0;0.9459459459459459
75;1.0;1.0;1.0;0.8666666666666667;1.0;1.0;0.9466666666666667
76;1.0;1.0;1.0;0.868421052631579;1.0;1.0;0.9342105263157895
77;1.0;1.0;1.0;0.8701298701298701;1.0;1.0;0.935064935064935
78;1.0;1.0;1.0;0.8589743589743589;1.0;1.0;0.9230769230769231
79;1.0;1.0;1.0;0.8607594936708861;1.0;1.0;0.9113924050632911
80;1.0;1.0;1.0;0.8625;1.0;1.0;0.9125
81;1.0;1.0;1.0;0.8518518518518519;1.0;1.0;0.9135802469135802
82;1.0;1.0;1.0;0.8536585365853658;1.0;1.0;0.9146341463414634
83;1.0;1.0;1.0;0.8433734939759037;1.0;1.0;0.9036144578313253
84;1.0;1.0;1.0;0.8452380952380952;1.0;1.0;0.9047619047619048
85;1.0;1.0;1.0;0.8352941176470589;1.0;1.0;0.9058823529411765
86;1.0;1.0;1.0;0.8255813953488372;1.0;1.0;0.9069767441860465
87;1.0;1.0;1.0;0.8275862068965517;1.0;1.0;0.896551724137931
88;1.0;1.0;1.0;0.8295454545454546;1.0;1.0;0.8977272727272727
89;1.0;1.0;1.0;0.8314606741573034;1.0;1.0;0.8876404494382022
90;1.0;1.0;1.0;0.8333333333333334;1.0;1.0;0.8888888888888888
91;1.0;1.0;1.0;0.8351648351648352;1.0;1.0;0.8901098901098901
92;1.0;1.0;1.0;0.8260869565217391;1.0;1.0;0.8804347826086957
93;1.0;1.0;1.0;0.8172043010752689;1.0;1.0;0.8709677419354839
94;1.0;1.0;1.0;0.8191489361702128;1.0;1.0;0.8723404255319149
95;1.0;1.0;1.0;0.8105263157894737;1.0;1.0;0.8631578947368421
96;1.0;1.0;1.0;0.8125;1.0;1.0;0.8541666666666666
97;1.0;1.0;1.0;0.8041237113402062;1.0;1.0;0.8556701030927835
98;1.0;1.0;1.0;0.8061224489795918;1.0;1.0;0.8469387755102041
99;1.0;1.0;1.0;0.797979797979798;1.0;1.0;0.8484848484848485
100;1.0;1.0;1.0;0.79;1.0;1.0;0.85
101;1.0;1.0;1.0;0.7821782178217822;1.0;1.0;0.8514851485148515
102;1.0;1.0;1.0;0.7843137254901961;1.0;1.0;0.8529411764705882
103;1.0;1.0;1.0;0.7864077669902912;1.0;1.0;0.8543689320388349
104;1.0;1.0;1.0;0.7884615384615384;1.0;1.0;0.8461538461538461
105;1.0;1.0;1.0;0.780952380952381;1.0;1.0;0.8476190476190476
106;1.0;1.0;1.0;0.7830188679245284;1.0;1.0;0.839622641509434
107;1.0;1.0;1.0;0.7757009345794392;1.0;1.0;0.8411214953271028
108;1.0;1.0;1.0;0.7777777777777778;1.0;1.0;0.8425925925925926
109;1.0;1.0;1.0;0.7798165137614679;1.0;1.0;0.8440366972477065
110;1.0;1.0;1.0;0.7727272727272727;1.0;1.0;0.8454545454545455
111;1.0;1.0;1.0;0.7747747747747747;1.0;1.0;0.8468468468468469
112;1.0;1.0;1.0;0.7678571428571429;1.0;1.0;0.8482142857142857
113;1.0;1.0;1.0;0.7610619469026548;1.0;1.0;0.8495575221238938
114;1.0;1.0;1.0;0.7543859649122807;1.0;1.0;0.8421052631578947
115;1.0;1.0;1.0;0.7565217391304347;1.0;1.0;0.8347826086956521
116;1.0;1.0;1.0;0.7586206896551724;1.0;1.0;0.8275862068965517
117;1.0;1.0;1.0;0.7606837606837606;1.0;1.0;0.8205128205128205
118;1.0;1.0;1.0;0.7627118644067796;1.0;1.0;0.8135593220338984
119;1.0;1.0;1.0;0.7563025210084033;1.0;1.0;0.8067226890756303
120;1.0;1.0;1.0;0.7583333333333333;1.0;1.0;0.8083333333333333
121;1.0;1.0;1.0;0.7603305785123967;1.0;1.0;0.8099173553719008
122;1.0;1.0;1.0;0.7622950819672131;1.0;1.0;0.8032786885245902
123;1.0;1.0;1.0;0.7642276422764228;1.0;1.0;0.7967479674796748
124;1.0;1.0;1.0;0.7661290322580645;1.0;1.0;0.7983870967741935
125;1.0;1.0;1.0;0.768;1.0;1.0;0.792
126;1.0;1.0;1.0;0.7698412698412699;1.0;1.0;0.7857142857142857
127;1.0;1.0;1.0;0.7716535433070866;1.0;1.0;0.7874015748031497
128;1.0;1.0;1.0;0.7734375;1.0;1.0;0.7890625
129;1.0;1.0;1.0;0.7674418604651163;1.0;1.0;0.7906976744186046
130;1.0;1.0;1.0;0.7615384615384615;1.0;1.0;0.7846153846153846
131;1.0;1.0;1.0;0.7633587786259542;1.0;1.0;0.7862595419847328
132;1.0;1.0;1.0;0.7651515151515151;1.0;1.0;0.7878787878787878
133;1.0;1.0;1.0;0.7669172932330827;1.0;1.0;0.7819548872180451
134;1.0;1.0;1.0;0.7686567164179104;1.0;1.0;0.7835820895522388
135;1.0;1.0;1.0;0.7703703703703704;1.0;1.0;0.7851851851851852
136;1.0;1.0;1.0;0.7720588235294118;1.0;1.0;0.7867647058823529
137;1.0;1.0;1.0;0.7664233576642335;1.0;1.0;0.7883211678832117
138;1.0;1.0;1.0;0.7681159420289855;1.0;1.0;0.782608695652174
139;1.0;1.0;1.0;0.7697841726618705;1.0;1.0;0.7769784172661871
140;1.0;1.0;1.0;0.7714285714285715;1.0;1.0;0.7714285714285715
141;1.0;1.0;1.0;0.7730496453900709;1.0;1.0;0.7730496453900709
142;1.0;1.0;1.0;0.7676056338028169;1.0;1.0;0.7676056338028169
143;1.0;1.0;1.0;0.7622377622377622;1.0;1.0;0.7692307692307693
144;1.0;1.0;1.0;0.7569444444444444;1.0;1.0;0.7638888888888888
145;1.0;1.0;1.0;0.7517241379310344;1.0;1.0;0.7586206896551724
146;1.0;1.0;1.0;0.7465753424657534;1.0;1.0;0.7534246575342466
147;1.0;1.0;1.0;0.7414965986394558;1.0;1.0;0.7551020408163265
148;1.0;1.0;1.0;0.7432432432432432;1.0;1.0;0.7567567567567568
149;1.0;1.0;1.0;0.738255033557047;1.0;1.0;0.7516778523489933
150;1.0;1.0;1.0;0.74;1.0;1.0;0.7533333333333333
151;1.0;1.0;1.0;0.7417218543046358;1.0;1.0;0.7549668874172185
152;1.0;1.0;1.0;0.7368421052631579;1.0;1.0;0.756578947368421
153;1.0;1.0;1.0;0.7320261437908496;1.0;1.0;0.7516339869281046
154;1.0;1.0;1.0;0.7272727272727273;1.0;1.0;0.7467532467532467
155;1.0;1.0;1.0;0.7290322580645161;1.0;1.0;0.7419354838709677
156;1.0;1.0;1.0;0.7307692307692307;1.0;1.0;0.7435897435897436
157;1.0;1.0;1.0;0.732484076433121;1.0;1.0;0.7452229299363057
158;1.0;1.0;1.0;0.7278481012658228;1.0;1.0;0.7468354430379747
159;1.0;1.0;1.0;0.7295597484276729;1.0;1.0;0.7484276729559748
160;1.0;1.0;1.0;0.725;1.0;1.0;0.75
161;1.0;1.0;1.0;0.7204968944099379;1.0;1.0;0.7453416149068323
162;1.0;1.0;1.0;0.7222222222222222;1.0;1.0;0.7469135802469136
163;1.0;1.0;1.0;0.7239263803680982;1.0;1.0;0.7423312883435583
164;1.0;1.0;1.0;0.725609756097561;1.0;1.0;0.7378048780487805
165;1.0;1.0;1.0;0.7212121212121212;1.0;1.0;0.7393939393939394
166;1.0;1.0;1.0;0.7228915662650602;1.0;1.0;0.7349397590361446
167;1.0;1.0;1.0;0.7245508982035929;1.0;1.0;0.7365269461077845
168;1.0;1.0;1.0;0.7202380952380952;1.0;1.0;0.7321428571428571
169;1.0;1.0;1.0;0.7159763313609467;1.0;1.0;0.7337278106508875
170;1.0;1.0;1.0;0.7176470588235294;1.0;1.0;0.7294117647058823
171;1.0;1.0;1.0;0.7192982456140351;1.0;1.0;0.7251461988304093
172;1.0;1.0;1.0;0.7209302325581395;1.0;1.0;0.7209302325581395
173;1.0;1.0;1.0;0.7225433526011561;1.0;1.0;0.7167630057803468
174;1.0;1.0;1.0;0.7241379310344828;1.0;1.0;0.7126436781609196
175;1.0;1.0;1.0;0.7257142857142858;1.0;1.0;0.7142857142857143
176;1.0;1.0;1.0;0.7272727272727273;1.0;1.0;0.7159090909090909
177;1.0;1.0;1.0;0.7231638418079096;1.0;1.0;0.7175141242937854
178;1.0;1.0;1.0;0.7191011235955056;1.0;1.0;0.7191011235955056
179;1.0;1.0;1.0;0.7206703910614525;1.0;1.0;0.7206703910614525
180;1.0;1.0;1.0;0.7166666666666667;1.0;1.0;0.7166666666666667
181;1.0;1.0;1.0;0.7182320441988951;1.0;1.0;0.712707182320442
182;1.0;1.0;1.0;0.7142857142857143;1.0;1.0;0.7142857142857143
183;1.0;1.0;1.0;0.7103825136612022;1.0;1.0;0.7103825136612022
184;1.0;1.0;1.0;0.7119565217391305;1.0;1.0;0.7119565217391305
185;1.0;1.0;1.0;0.7081081081081081;1.0;1.0;0.7135135135135136
186;1.0;1.0;1.0;0.7043010752688172;1.0;1.0;0.7096774193548387
187;1.0;1.0;1.0;0.7058823529411765;1.0;1.0;0.7112299465240641
188;1.0;1.0;1.0;0.7021276595744681;1.0;1.0;0.7127659574468085
189;1.0;1.0;1.0;0.6984126984126984;1.0;1.0;0.708994708994709
190;1.0;1.0;1.0;0.7;1.0;1.0;0.7105263157894737
191;1.0;1.0;1.0;0.6963350785340314;1.0;1.0;0.7068062827225131
192;1.0;1.0;1.0;0.6927083333333334;1.0;1.0;0.703125
193;1.0;1.0;1.0;0.689119170984456;1.0;1.0;0.6994818652849741
194;1.0;1.0;1.0;0.6907216494845361;1.0;1.0;0.7010309278350515
195;1.0;1.0;1.0;0.6923076923076923;1.0;1.0;0.7025641025641025
196;1.0;1.0;1.0;0.6938775510204082;1.0;1.0;0.7040816326530612
197;1.0;1.0;1.0;0.6903553299492385;1.0;1.0;0.700507614213198
198;1.0;1.0;1.0;0.6919191919191919;1.0;1.0;0.702020202020202
199;1.0;1.0;1.0;0.6934673366834171;1.0;1.0;0.7035175879396985
200;1.0;1.0;1.0;0.69;1.0;1.0;0.7
201;1.0;1.0;1.0;0.6865671641791045;1.0;1.0;0.6965174129353234
202;1.0;1.0;1.0;0.6881188118811881;1.0;1.0;0.698019801980198
203;1.0;1.0;1.0;0.6847290640394089;1.0;1.0;0.6995073891625616
204;1.0;1.0;1.0;0.6813725490196079;1.0;1.0;0.696078431372549
205;1.0;1.0;1.0;0.6780487804878049;1.0;1.0;0.697560975609756
206;1.0;1.0;1.0;0.6747572815533981;1.0;1.0;0.6990291262135923
207;1.0;1.0;1.0;0.6714975845410628;1.0;1.0;0.6956521739130435
208;1.0;1.0;1.0;0.6730769230769231;1.0;1.0;0.6923076923076923
209;1.0;1.0;1.0;0.6746411483253588;1.0;1.0;0.6889952153110048
210;1.0;1.0;1.0;0.6761904761904762;1.0;1.0;0.6904761904761905
211;1.0;1.0;1.0;0.6729857819905213;1.0;1.0;0.6919431279620853
212;1.0;1.0;1.0;0.6745283018867925;1.0;1.0;0.6886792452830188
213;1.0;1.0;1.0;0.6713615023474179;1.0;1.0;0.6854460093896714
214;1.0;1.0;1.0;0.6728971962616822;1.0;1.0;0.6822429906542056
215;1.0;1.0;1.0;0.6697674418604651;1.0;1.0;0.6837209302325581
216;1.0;1.0;1.0;0.6712962962962963;1.0;1.0;0.6851851851851852
217;1.0;1.0;1.0;0.6728110599078341;1.0;1.0;0.6866359447004609
218;1.0;1.0;1.0;0.6743119266055045;1.0;1.0;0.6834862385321101
219;1.0;1.0;1.0;0.6757990867579908;1.0;1.0;0.680365296803653
220;1.0;1.0;1.0;0.6727272727272727;1.0;1.0;0.6818181818181818
221;1.0;1.0;1.0;0.6742081447963801;1.0;1.0;0.6787330316742082
222;1.0;1.0;1.0;0.6756756756756757;1.0;1.0;0.6756756756756757
223;1.0;1.0;1.0;0.6771300448430493;1.0;1.0;0.672645739910314
224;1.0;1.0;1.0;0.6741071428571429;1.0;1.0;0.6696428571428571
