1;1.0
2;1.6410825809899758
3;1.3189821660152516
4;0.9892366245114387
5;0.8578152940437598
6;0.7148460783697997
7;0.6127252100312569
8;0.5361345587773498
9;2.0656636378330777
10;1.8590972740497698
11;1.6900884309543363
12;1.549247728374808
13;1.4300748261921306
14;1.3279266243212642
15;1.2393981826998466
16;1.161935796281106
17;1.0935866317939822
18;1.0328318189165389
19;0.9784722494998789
20;0.9295486370248849
21;0.8852844162141761
22;0.8450442154771681
23;0.8083031626303346
24;0.774623864187404
25;0.7436389096199079
26;0.7150374130960653
27;0.6885545459443592
28;0.6639633121606321
29;0.6410680255344033
30;0.6196990913499233
31;0.5997087980805709
32;0.580967898140553
33;0.5633628103181121
34;0.5467933158969911
35;0.5311706497285057
36;0.5164159094582694
37;0.502458722716154
38;0.48923612474993944
39;0.4766916087307102
40;0.46477431851244244
41;0.4534383595243341
42;0.44264220810708804
43;0.4323482032673883
44;0.6827924461324066
45;0.6676192806627976
46;0.6531058180396933
47;0.6392099495707637
48;0.6258930756213728
49;0.6131197475474672
50;0.6008573525965178
51;0.5890758358789391
52;0.5777474544197287
53;0.5668465590533187
54;0.5563494005523313
55;0.5462339569059254
56;0.5364797791040338
57;0.5270678531548402
58;0.5179804763763085
59;0.5092011462682354
60;0.5007144604970982
61;0.610772150702213
62;0.6009209869812095
63;0.5913825586164285
64;0.5821422061380468
65;0.5731861721974615
66;0.5645015332247727
67;0.5560761372064924
68;0.5478985469534559
69;0.5399579883019564
70;0.5322443027547856
71;0.5247479041244365
72;0.5174597387893749
73;0.5103712492169178
74;0.5034743404437162
75;0.4967613492377999
76;0.4902250156951973
77;0.4838584570498051
78;0.47765514349788457
79;0.47160887585867084
80;0.4657137649104374
81;0.45996421225722217
82;0.45435489259554873
83;0.4488807372630722
84;0.4435369189623214
85;0.43831883756276463
86;0.43322210689343016
87;0.42824254244637927
88;0.42337614991857947
89;0.4186191145262359
90;0.41396779103149994
91;0.40941869442675816
92;0.40496849122646733
93;0.4006139913208064
94;0.39635214034930843
95;0.5169008532849018
96;0.5115164693965174
97;0.5062431037326357
98;0.5010773577761802
99;0.4960159703238956
100;0.4910558106206567
101;0.48619387190164026
102;0.4814272653143693
103;0.4767532141948123
104;0.47216904867370835
105;0.6379570762214062
106;0.6319386132381855
107;0.626032644890165
108;0.6202360463263672
109;0.6145458073692446
110;0.6089590273022514
111;0.603472909939168
112;0.5980847589575683
113;0.5927919734800677
114;0.5875920438881373
115;0.5824825478543274
116;0.5774611465797211
117;0.5725255812243389
118;0.567673669519048
119;0.5629033025482996
120;0.5582124416937304
121;0.5535991157293194
122;0.549061418059407
123;0.5445975040914444
124;0.5402055887358682
125;0.5358839440259813
126;0.5316308968511718
127;0.5274448267972256
128;0.5233241640878723
129;0.5192673876220748
130;0.515273023101905
131;0.5113396412461653
132;0.5074658560852096
133;0.5036503233326891
134;0.4998917388302064
135;0.49618883706109373
136;0.49254038972976216
137;0.48894520440326755
138;0.48540212321193954
139;0.48191002160609825
140;0.4784678071660547
141;0.47507441846274934
142;0.47172882396653276
143;0.46843002100173187
144;0.4651770347447754
145;0.4619689172637769
146;0.4588047465975867
147;0.45568362587243305
148;0.452604682454376
149;0.4495670671358903
150;0.44656995335498434
151;0.4436125364453487
152;0.440694032916103
153;0.4378136797597886
154;0.43497073378732243
155;2.474382459922642
156;2.4585210338974965
157;2.4428616642548375
158;2.427400514481073
159;2.412133844578676
160;2.397058008050059
161;2.3821694489938476
162;2.3674646993087007
163;2.352940376000058
164;2.3385931785854237
