1;1.0
2;1.0
3;1.0
4;1.0
5;1.0
6;1.0
7;1.0
8;1.0
9;1.0
10;1.0
11;1.0
12;1.0
13;1.0
14;1.0
15;1.0
16;1.0
17;1.0
18;1.0
19;1.0
20;1.0
21;1.0
22;1.0
23;1.0
24;1.0
25;1.0
26;1.0
27;1.0
28;1.0
29;1.0
30;1.0
31;1.0
32;1.0
33;1.0
34;1.0
35;1.0
36;1.0
37;1.0
38;1.0
39;1.0
40;1.0
41;1.0
42;1.0
43;1.0
44;1.0
45;1.0
46;1.0
47;1.0
48;1.0
49;1.0
50;1.0
51;1.0
52;1.0
53;1.0
54;1.0
55;1.0
56;1.0
57;1.0
58;1.0
59;1.0
60;1.0
61;1.0
62;1.0
63;1.0
64;1.0
65;1.0
66;1.0
67;1.0
68;1.0
69;1.0
70;1.0
71;1.0
72;1.0
73;1.0
74;1.0
75;1.0
76;1.0
77;1.0
78;1.0
79;1.0
80;1.0
81;1.0
82;1.0
83;1.0
84;1.0
85;1.0
86;1.0
87;1.0
88;1.0
89;1.0
90;1.0
91;1.0
92;1.0
93;1.0
94;1.0
95;1.0
96;1.0
97;1.0
98;1.0
99;1.0
100;1.051486561386755
101;1.0441498816109358
102;1.0382199226154467
103;1.034991511280823
104;1.0250396698261997
105;1.0485856995669232
106;1.0387818543485006
107;1.0327424293693694
108;1.0237412189745652
109;1.0315182765355961
110;1.022759433151055
111;1.0135453842037483
112;1.0044958718447863
113;0.999807803777735
114;0.9940444591823979
115;1.0009233855045445
116;1.0053533547083646
117;0.9968947459469956
118;0.9963662970143228
119;1.0240186293202405
120;1.01630418918974
121;1.015271115380913
122;1.0095593016195274
123;1.0166187166210188
124;1.029883536876378
125;1.0325350008893703
126;1.0287321863933527
127;1.0280270418738437
128;1.0199955806092043
129;1.023188535566155
130;1.0153178545233386
131;1.0170734565297366
132;1.0093683545863295
133;1.0109529298111923
134;1.0052875196342623
135;1.0008962960377805
136;0.9935367644492674
137;0.9862846712781048
138;0.9793634391783307
139;0.972317659040357
140;0.9653725329043544
141;0.9790925615839691
142;0.9721975435446454
143;0.973090448339633
144;0.9874086990363362
145;0.9805989838705684
146;0.9738825524741946
147;0.97923973345339
148;0.992739236908805
149;0.9984072165677619
150;0.9917511684573102
151;0.9950761655571057
152;1.0026443295374414
153;1.0061176296946763
154;0.9995843983330225
155;0.9973471175604774
156;0.9958887677346382
157;0.9895455271758188
